color,size,region,x4,treatment,weight,label
red,small,east,0.5596137334957757,1,1.0,1.6571626602726957
green,small,east,1.171858752309406,1,1.0,-1.2471722000977419
blue,large,north,0.6524949263431165,1,1.0,3.585909916414051
red,large,north,0.9231823049636225,1,1.0,5.139364659437782
green,medium,west,-0.8222191993830805,1,1.0,1.1092875138999903
green,large,west,-0.5990140572121111,0,1.0,0.8569623604509884
red,small,south,-1.0270725527365399,0,1.0,-2.3679840581507148
red,medium,east,1.3360961019474986,0,1.0,0.9812395972836532
blue,large,south,-0.7369207489535035,1,1.0,-0.39748101920276346
red,medium,south,0.7584818889511195,1,1.0,-0.23851053509018216
red,medium,north,-1.4151042106204528,1,1.0,4.169247021957366
blue,small,east,-0.6429486369218771,1,1.0,-0.5024413585236092
green,small,east,1.6471588192244713,1,1.0,-1.431159690230287
blue,medium,south,-1.2090477657917003,1,1.0,-3.473730930448032
blue,small,east,0.8166444947345125,0,1.0,-1.1693671964355996
green,small,east,-0.28824593140158045,1,1.0,-2.2919894350624705
blue,large,south,-0.24704407958971455,1,1.0,-1.4770198307419986
red,medium,east,-1.567694853175709,0,1.0,-1.1844630119779014
blue,medium,north,-0.4760347365225565,1,1.0,2.8972128893505986
green,small,west,-1.1391445446828532,0,1.0,-0.6204671759921616
green,small,east,-0.350780348328949,1,1.0,-2.279892450298164
blue,large,east,-0.20117419045265297,1,1.0,2.254813311357366
blue,large,east,-1.612734882037588,0,1.0,0.01944220594187268
red,small,south,1.7698054404818961,1,1.0,-0.5454014369111146
blue,small,east,0.8639039147779005,0,1.0,-1.2174711728478465
red,medium,east,0.1334176826764364,0,1.0,-0.8496352551281652
red,large,west,1.151226762138843,0,1.0,1.5899906223213995
blue,small,west,-0.45783326245812433,0,1.0,0.6823646461150354
green,large,north,-1.794558405283508,1,1.0,1.666521454910494
red,small,west,-0.2861891055995728,1,1.0,1.7987036325365944
blue,medium,west,0.6395245051118648,1,1.0,0.6879342412232526
blue,large,west,-0.549850963255344,1,1.0,2.2226496540289467
red,large,east,-0.0719961649178783,0,1.0,0.8966931296851555
green,medium,south,-1.6795379983329228,1,1.0,-4.102801868937239
red,small,south,-1.2533405230734826,0,1.0,-2.5197333987033885
green,large,south,-1.4811278219971011,1,1.0,-2.93552344720204
green,large,north,-0.7524688221926106,0,1.0,0.8790455748975788
blue,large,north,0.9384984375309318,1,1.0,4.457146769620697
green,small,north,-2.014759556723428,0,1.0,-0.7939573882206811
red,large,north,-0.21634437723990255,1,1.0,5.630080200236163
blue,small,north,0.5245211922277158,1,1.0,2.2394418798726923
blue,large,south,0.08328478340073034,1,1.0,-1.6143548016344598
blue,medium,east,0.3357245328924265,1,1.0,0.9408148050594087
blue,large,south,-0.48503996386359427,1,1.0,-1.4204432980431008
green,medium,south,0.22664366863063334,0,1.0,-1.3005795135164246
blue,medium,west,-0.5864315710389225,0,1.0,-0.44138946323486367
blue,large,north,0.15121126161872087,0,1.0,2.474128068639863
blue,large,east,0.38643083462331373,1,1.0,1.4721755489641293
red,small,south,-0.7688155402288694,0,1.0,-1.4393915717225898
blue,large,north,1.3723254022836742,0,1.0,2.219246285270028
blue,medium,north,-1.116411947608233,1,1.0,2.0705701053515693
blue,large,east,0.07885612391670965,1,1.0,1.3770603018366736
blue,small,north,-0.827981382369547,1,1.0,1.368796303413625
green,small,east,1.0508988941544979,1,1.0,-1.4705255986955597
red,medium,west,1.1297290566661098,0,1.0,0.5912835732239609
blue,large,south,0.9574409441486458,1,1.0,-1.5167142747242306
green,medium,west,1.4562122588122886,1,1.0,1.3130250118515665
blue,small,west,-0.16063984486621746,0,1.0,-0.45256932298551805
blue,small,south,0.8230199038212272,1,1.0,-2.1217088505310167
red,medium,east,0.3419114442340032,0,1.0,-0.11782694295724591
blue,small,south,-0.3058617735877609,1,1.0,-3.082302892022951
red,medium,west,0.804374701713814,0,1.0,0.7932478701813384
red,large,east,0.7286537649034567,0,1.0,1.3384353231357267
red,small,east,0.23940465790329066,1,1.0,0.4953897855223305
blue,large,south,-1.0995138142078182,0,1.0,-0.33501730183591344
green,large,north,-0.5590935313960606,1,1.0,1.7236108935699952
blue,large,south,-0.15462388349526973,1,1.0,-0.9465685789449124
blue,small,south,-0.4733320695893117,0,1.0,-3.2795369150421587
red,medium,east,-0.5944398091376667,0,1.0,-0.42366916300262025
red,large,east,1.2697724753847583,0,1.0,0.7225097191202167
green,large,south,0.24637366453161663,1,1.0,-2.152777378187819
red,small,west,-0.6847206220259884,0,1.0,-0.7138270266470325
green,medium,north,-0.2609946088569274,1,1.0,1.4295764248110692
blue,large,north,-0.1446059497523744,0,1.0,1.516365603697654
red,small,west,0.15060412553873334,0,1.0,-0.26621404544054267
blue,small,south,0.5929029720205821,1,1.0,-3.5555768644612193
red,large,east,1.1841082319133636,0,1.0,2.236528065611384
blue,large,east,0.624786965771758,0,1.0,1.1015683658026045
blue,small,east,-0.7920731085156032,1,1.0,-1.4770856560490508
red,small,west,0.16043839019764156,0,1.0,-1.143322633991836
blue,small,east,0.696350195816002,1,1.0,0.17521035766140447
blue,medium,north,0.2086664524043328,1,1.0,2.391744391717154
blue,large,south,-1.5319248284328695,1,1.0,-0.52318203825616
blue,large,south,-2.5110845546701075,1,1.0,-2.4855377912377756
red,medium,north,1.1334181434719992,1,1.0,4.36913649960517
green,large,south,0.42406476973291723,0,1.0,-0.17519955292031408
blue,medium,west,0.3398867501341473,1,1.0,1.3551489773194794
green,small,west,0.865032454597613,1,1.0,-0.3204101854001349
blue,medium,west,0.03942609836123034,0,1.0,0.44890054747393665
red,small,south,0.25567572409464046,0,1.0,-1.4077892230882634
green,large,east,0.22470532225132442,1,1.0,0.3045523978382447
blue,large,south,0.19658256572177285,1,1.0,-1.545684135253416
green,large,west,1.1868361228542663,1,1.0,1.421818043625808
red,large,south,-1.1841844299669522,0,1.0,0.8108877086806467
red,medium,east,-1.1190770603387774,1,1.0,1.577523585681938
red,small,east,2.2301976560813426,1,1.0,0.8091129131657816
blue,small,north,1.6038945462463776,0,1.0,-0.09997699101745927
red,large,south,0.5887852243284748,1,1.0,0.9337492332854996
green,large,south,0.3536995627442723,0,1.0,-0.8293146370775126
green,medium,north,0.07758468214672642,0,1.0,0.8626388360386812
red,medium,east,0.10317810383922006,0,1.0,0.32557956283518036
red,medium,east,0.5712385125663699,1,1.0,1.6693766208749974
red,large,north,-1.2447830546405256,0,1.0,1.2127056417309863
blue,medium,west,0.517311363344999,0,1.0,0.06791825532844542
red,small,east,-0.5206307694973327,0,1.0,-1.3349236778748865
blue,small,west,-1.2692108695908328,1,1.0,-0.148527637292638
red,medium,west,-0.13074798735419646,1,1.0,2.546938776637879
blue,large,south,-0.085178806724755,0,1.0,0.18859627355546008
red,large,south,0.5988826451468522,1,1.0,0.9193609013688558
green,medium,east,1.6079848264467407,1,1.0,-0.07678427239047247
blue,medium,east,1.0272715191369228,1,1.0,0.7891283308192488
green,medium,east,0.7034725031585229,0,1.0,0.321318532483171
red,large,north,1.7970600804616956,1,1.0,5.476609147593696
green,large,east,-1.611868969542083,0,1.0,0.19295417258237008
blue,large,south,1.7893032430498856,1,1.0,0.18159355867427995
red,large,east,-0.8342705798794163,0,1.0,1.1516815487769554
blue,large,east,-1.1058186189372867,1,1.0,1.6630527960904296
blue,large,east,1.7746427271422562,1,1.0,2.6026890007267016
red,small,south,-0.49222093895272817,0,1.0,-1.7969585903477598
blue,small,south,-0.13303294333037866,1,1.0,-2.5636760006613026
blue,medium,north,-0.018270694916501354,1,1.0,2.5849678729044774
green,small,north,2.2855719787772233,1,1.0,0.27087010247563403
green,medium,north,1.6856880499179907,1,1.0,1.3536219802626293
red,small,south,0.39040167189077984,1,1.0,-1.0581372266042173
green,medium,west,-0.9476422056817924,0,1.0,0.6446974767728035
green,small,east,0.8730697964434118,0,1.0,-0.588774418765798
blue,large,west,0.4030412187335927,1,1.0,2.5544230721893224
blue,small,east,0.1319456752346235,0,1.0,-1.217423942400387
red,small,west,-0.667956250412981,0,1.0,-0.7069424888037068
blue,small,west,1.3715081795062876,0,1.0,-1.0640058193956166
blue,large,west,-0.8050335598143863,1,1.0,2.3032990806932916
red,large,east,0.8716838106978742,1,1.0,3.870754811152257
green,large,east,-1.4575221779022998,1,1.0,-0.7503542927436359
blue,large,north,0.8871650638650124,0,1.0,2.7782245434258286
green,large,north,1.4177220693213641,1,1.0,1.9648770293302942
green,small,east,-0.3469657864788883,0,1.0,-0.486323927236753
green,small,east,-0.789541085047574,0,1.0,-1.7418901389416086
green,large,west,-0.9241423583633755,0,1.0,1.5344907675169939
red,large,east,1.1028613223749157,1,1.0,3.491383099073939
blue,small,west,-0.8219162613678291,0,1.0,-0.7434779937768231
green,large,south,1.6384978309670175,0,1.0,0.041736316653656846
blue,small,east,1.0415258025386935,1,1.0,-0.33672111789747294
green,medium,north,-2.3715367300735726,1,1.0,-0.5581879095563415
blue,small,south,0.9261144603253803,0,1.0,-0.978735353847882
red,large,west,-0.8408785582056643,1,1.0,2.9973811384364124
green,large,east,2.1387367151501637,0,1.0,2.1113105957769536
red,medium,west,1.796514559826093,1,1.0,4.141869510516559
green,medium,east,1.1455092171365382,0,1.0,0.7357517328964578
green,medium,east,-0.10470004021789878,1,1.0,-1.4245885918171917
green,small,west,-0.257636900940726,0,1.0,0.10786982192026329
green,medium,south,0.1578986504320739,0,1.0,-0.3838769616528453
blue,medium,north,-0.7409550905601091,0,1.0,0.7424043680289827
green,small,north,-0.7891884806486092,0,1.0,-0.8440143269781457
red,medium,north,-0.16119860918491075,1,1.0,4.447348611150009
green,large,north,0.00864418491642297,1,1.0,2.144123803751646
blue,medium,north,-1.6092280432194523,0,1.0,0.24251752732299847
blue,medium,east,0.12187260582294838,1,1.0,1.5053321810867204
blue,medium,east,-0.5239482595247493,1,1.0,0.11495625571958748
red,small,north,-1.0785043261655884,1,1.0,3.3918710538661023
red,large,west,-0.7197458361809134,0,1.0,0.826877745993739
red,small,north,1.064594958601338,0,1.0,-0.17520576926733736
red,large,south,-0.38960403012605627,0,1.0,0.057605857217858214
red,small,south,0.035287588328356864,0,1.0,-1.7219012611316096
red,large,west,0.2116175165377849,0,1.0,0.9944189578435336
blue,large,east,-0.2627360261804826,0,1.0,1.0286381774222826
blue,small,north,1.0594309183873338,0,1.0,0.3611062795428075
green,large,east,0.20328279608679353,1,1.0,0.32695315570929456
red,medium,north,0.10889082214479055,0,1.0,1.4547913534069532
red,large,west,-0.9689494935087387,1,1.0,3.3383111268192533
red,large,east,-2.941996046517671,0,1.0,0.5547320556330491
green,medium,east,-0.22023470786718585,0,1.0,0.12979604613881207
blue,medium,west,0.5151369666755351,0,1.0,0.47300736748031247
blue,large,east,-0.6537876527399221,1,1.0,1.6914947135258687
red,small,west,-1.2769227792332554,0,1.0,-2.0963692790250614
green,medium,west,-0.2809539622696654,1,1.0,-0.9438305245253835
red,medium,east,-1.4002750437772358,1,1.0,1.325197053172868
blue,small,north,0.20909471385313042,0,1.0,-0.07752470764473587
blue,large,east,-0.49037891500191616,0,1.0,1.2630314488535372
green,medium,east,-0.0136474799568706,0,1.0,-0.05753210087330861
red,small,south,0.9472553926564424,0,1.0,-1.4835206371347087
blue,small,west,-0.35054229503670004,0,1.0,-1.2165957047245823
blue,small,west,0.07143978322512498,0,1.0,-0.7241644711542227
red,medium,east,0.2665655694442365,1,1.0,2.3997294545623147
red,large,east,-0.0478033352146463,0,1.0,0.47400380511308027
green,large,west,-0.9302337326280155,0,1.0,1.404809710649383
green,small,north,-0.332684140449319,1,1.0,0.7300456727154035
red,large,north,0.21214726471271017,0,1.0,2.1269698730778006
blue,small,west,-2.4839169566493213,1,1.0,-0.40558709264346515
green,medium,south,-0.007458987368663129,0,1.0,-0.045381059316511596
red,small,north,-0.5603623426294345,0,1.0,-0.48822759581032693
green,large,west,0.37710350355444605,0,1.0,0.9462235181179617
red,large,north,-0.9546564391476343,0,1.0,1.632882165943142
blue,large,north,1.4369413703114766,0,1.0,1.679489633796916
green,medium,west,1.2659751487570334,1,1.0,0.15654149697610809
blue,small,east,0.2546667045940529,1,1.0,-0.6649964395301674
green,small,south,-1.147804173013055,1,1.0,-5.042516391577759
green,small,east,-0.394278066906109,1,1.0,-1.997827347239739
green,small,west,0.5436402027267424,0,1.0,-0.4836379210421645
green,medium,north,0.049507473926241635,1,1.0,1.9345414753887322
green,large,east,-1.144452200382438,0,1.0,0.8316788152107686
blue,small,east,-0.24643472226899032,1,1.0,-1.394153621129905
green,large,west,1.9452349823390715,0,1.0,1.837993790133055
green,medium,west,-1.1921045991164014,0,1.0,0.23352967055166102
blue,medium,south,-0.42272105324608344,1,1.0,-1.7079227812757172
red,large,west,-1.2804391447018393,1,1.0,3.7377167565606975
blue,large,east,-1.924175021014666,1,1.0,0.823090820920025
blue,small,west,-0.39317719771465015,1,1.0,-0.6429162631474418
green,large,south,-0.23663150335610958,0,1.0,0.23487079814806777
blue,small,east,-2.039705969894402,1,1.0,-0.6476494250152514
blue,large,east,0.11373079249798175,1,1.0,1.778746197113921
blue,medium,west,0.3779745864164758,1,1.0,0.43964183694901626
green,medium,south,1.690799306806603,0,1.0,-0.47201580763954243
